Squad,Comp,Player,Nation,Pos,Age,Born,MP,Minutes_Played,Mn_per_MP,Mins_Per_90,Starts,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,Goals,Assists,GoalsAssistsCombined,NonPKG,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,Gls_Per90,Ast_Per90,G+A_Per90,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,Shots,Shots_on_Target,SoT_percent,G_per_Sh,G_per_SoT,Avg_Shot_Dist,FK_Standard,G_minus_xG_Expected,np:G_minus_xG_Expected,Passes_Completed,Passes_Attempted,Passes_Cmp_percent,PrgDist_Total,Passes_Cmp_Short,Passes_Att_Short,Passes_Cmp_percent_Short,Passes_Cmp_Medium,Passes_Att_Medium,Passes_Cmp_percent_Medium,Passes_Cmp_Long,Passes_Att_Long,Passes_Cmp_percent_Long,xA_Expected,A_minus_xAG_Expected,Key_Passes,Final_Third,PPA,CrsPA,TB_Pass,Crs_Pass,Offside_Passes,Blocked_Passes,Shot_Creating_Actions,SCA_90,TakeOnTo_Shot,FoulTo_Shot,DefAction_Shot,GoalCreatingAction,GCA90,TakeOn_Goal,Fld_Goal,DefAction_Goal,Tackles,Tackles_Won,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_percent_won,Lost_Challenges,Blocks,Sh_Blocked,Passes_Blocked,Interceptions,Clearances,ErrorsLead_ToShot,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,TotDist_Carries,PrgDist_Carries,Miscontrolls,Dispossessed,2CrdY,Fouls_Comitted,Fouls_Drawn,Offsides,Crosses,PK_Won,PK_Conceded,Own_Goals,Loose_Ball_Recoveries,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Goals_Against_GK,SoT_Against_GK,Saves_GK,Save_percent_GK,Clean_Sheets_GK,CS_percent_GK,PK_Faced_GK,PK_Allowed_GK,PK_Saved_GK,PK_Missed_GK,Save_percent_Penalty_GK,FK_Goals_GK,CornerKick_Goals_GK,OG_GK,PSxG_GK,PSxG_per_SoT_GK,PSxG+_per_minus_GK,LaunchedPassesCompleted_GK,LaunchedAttempted_GK,Cmp_percent_Launched_GK,Att_Passes_GK,Throws_GK,Launch_percent_Passes_GK,AvgLen_Passes_GK,Att_Goal_Kicks_GK,AvgLen_GoalKick_GK,CrossesFaced_GK,CrossedStopped_GK,CrossedStopped_Perc_GK,OPA_Sweeper_GK,OPA_per_90_Sweeper_GK,AvgDist_Sweeper_GK
Köln,Bundesliga,Dimitris Limnios,GRE,FW,24,1998,2,39,20,0.4,0,0.5,0,1,-1,0,0,0,0,0,0,0,0,0,0.1,0.1,2,0,0,0,0,0,0,0.05,0.21,0.26,1,0,0,0,,19.5,0,0,0,13,23,56.5,28,7,8,87.5,4,8,50,1,3,33.3,0.1,-0.1,2,1,0,0,0,6,0,2,2,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,2,2,100,0,0,98,54,0,1,0,0,1,0,6,0,0,0,1,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Dejan Ljubicic,AUT,"MF,FW",24,1997,27,1710,63,19,20,1.3,27,27,0,5,1,6,4,1,1,3,0,3.3,2.1,4.7,37,65,0.26,0.05,0.32,0.21,0.26,0.18,0.11,0.29,34,14,41.2,0.12,0.29,22.1,0,1.7,1.4,445,615,72.4,1962,249,301,82.7,142,185,76.8,36,66,54.5,1.9,-1.1,27,39,22,6,2,42,7,24,56,2.95,2,1,0,6,0.32,0,0,0,25,14,7,14,4,32.5,27,20,1,19,8,8,1,47,19,40.4,25,53.2,2683,1290,39,16,0,26,12,5,42,0,0,0,117,9,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Linton Maina,GER,"FW,MF",23,1999,33,2239,68,24.9,27,1.24,37,36,1,3,7,10,3,0,0,1,0,4.6,5.9,10.5,90,61,0.12,0.28,0.4,0.12,0.4,0.19,0.24,0.42,35,13,37.1,0.09,0.23,15.3,0,-1.6,-1.6,474,684,69.3,1622,279,332,84,155,213,72.8,23,62,37.1,4.8,1.1,35,32,25,9,1,87,1,47,71,2.85,5,1,1,12,0.48,2,1,0,18,12,5,11,2,23.3,23,19,0,19,5,9,0,68,22,32.4,38,55.9,5016,2421,55,26,0,17,21,18,87,0,0,0,104,1,26,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Eric Martel,GER,MF,20,2002,29,2019,70,22.4,23,1.21,29,33,-4,1,1,2,1,0,0,6,0,1.7,0.8,2.5,17,72,0.04,0.04,0.09,0.04,0.09,0.08,0.04,0.11,28,8,28.6,0.04,0.13,20.6,0,-0.7,-0.7,695,888,78.3,2691,307,360,85.3,321,385,83.4,48,84,57.1,1.3,0.2,7,50,8,4,1,20,2,25,30,1.34,3,1,0,1,0.04,0,0,0,66,41,29,30,7,50,30,29,9,20,33,49,0,13,7,53.8,5,38.5,2557,839,35,25,0,40,27,0,20,0,0,0,154,57,51,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Mathias Olesen,LUX,MF,21,2001,14,478,34,5.3,6,1.43,5,9,-4,0,0,0,0,0,0,1,0,0,0.1,0.1,2,15,0,0,0,0,0,0,0.02,0.02,0,0,,,,,0,0,0,123,157,78.3,458,61,75,81.3,41,48,85.4,10,16,62.5,0.2,-0.1,2,9,3,1,0,2,1,4,4,0.75,0,0,0,0,0,0,0,0,10,5,4,4,2,62.5,3,6,1,5,2,3,0,4,2,50,1,25,513,212,4,9,0,6,5,1,2,0,0,0,29,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Kristian Pedersen,DEN,DF,27,1994,6,276,46,3.1,3,0.67,2,6,-4,0,0,0,0,0,0,1,0,0.1,0.1,0.2,6,10,0,0,0,0,0,0.03,0.02,0.06,1,0,0,0,,4.2,0,-0.1,-0.1,121,173,69.9,1051,48,59,81.4,58,78,74.4,12,25,48,0,-0.1,2,7,1,0,0,4,0,4,1,0.33,0,0,0,0,0,0,0,0,5,4,4,1,0,0,2,3,0,3,6,17,0,7,2,28.6,5,71.4,482,222,1,1,0,5,1,0,4,0,0,0,19,10,4,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Kingsley Schindler,GHA,"DF,MF",29,1993,29,1088,38,12.1,8,1.24,20,22,-2,0,1,1,0,0,0,4,0,2.2,0.7,2.9,20,50,0,0.08,0.08,0,0.08,0.18,0.06,0.24,11,4,36.4,0,0,12.8,0,-2.2,-2.2,352,546,64.5,2445,133,169,78.7,173,243,71.2,37,86,43,0.7,0.3,10,30,12,3,0,45,2,28,27,2.24,0,2,0,4,0.33,0,0,0,23,12,13,8,2,64.3,10,14,2,12,15,24,0,22,8,36.4,11,50,1642,684,27,15,0,11,12,2,45,0,0,0,66,24,11,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Maximilian Schmid,GER,FW,19,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Benno Schmitz,GER,DF,27,1994,31,2420,78,26.9,30,1.16,34,38,-4,1,0,1,1,0,0,6,0,0.4,2.4,2.9,48,149,0.04,0,0.04,0.04,0.04,0.02,0.09,0.11,10,2,20,0.1,0.5,19.5,0,0.6,0.6,938,1499,62.6,8969,398,488,81.6,435,644,67.5,91,272,33.5,3.1,-2.4,19,108,42,19,1,96,9,49,52,1.93,0,1,0,4,0.15,0,0,0,64,42,31,28,5,51.2,40,34,4,30,26,57,0,11,3,27.3,7,63.6,3363,1919,24,8,0,32,18,0,96,0,0,2,152,30,30,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Marvin Schwäbe,GER,GK,27,1995,34,3060,90,34,34,1.24,49,54,-5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1091,1390,78.5,18655,168,170,98.8,636,646,98.5,287,569,50.4,0.1,0,0,22,1,0,0,0,2,1,4,0.12,0,0,0,1,0.03,0,0,0,1,0,1,0,0,100,0,0,0,0,2,8,2,0,0,,0,,4444,2678,1,0,0,0,2,0,0,0,0,0,33,6,1,85.7,54,129,77,61.2,6,17.6,5,4,1,0,20,4,4,3,42.3,0.3,-8.7,154,404,38.1,1203,117,28.8,31.3,185,33.9,468,19,4.1,22,0.65,13.4
Köln,Bundesliga,Joshua Schwirten,GER,MF,20,2002,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Ellyes Skhiri,TUN,MF,27,1995,32,2856,89,31.7,32,1.25,46,52,-6,7,1,8,7,0,0,5,0,5.3,1.8,7.1,50,155,0.22,0.03,0.25,0.22,0.25,0.17,0.06,0.22,32,11,34.4,0.22,0.64,15.3,0,1.7,1.7,1505,1717,87.7,8222,615,688,89.4,739,804,91.9,126,152,82.9,1.8,-0.8,27,112,13,2,1,13,5,23,56,1.76,1,0,2,5,0.16,0,0,0,79,44,29,42,8,39.4,40,52,12,40,56,48,0,32,24,75,8,25,6762,3462,27,20,0,34,11,4,13,0,0,0,250,40,22,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Rijad Smajic,BIH,DF,18,2004,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Nikola Soldo,CRO,DF,21,2001,7,593,85,6.6,6,0.43,4,13,-9,0,0,0,0,0,0,1,0,0.6,0,0.7,3,15,0,0,0,0,0,0.1,0,0.1,6,0,0,0,,15.2,0,-0.6,-0.6,270,348,77.6,1561,61,74,82.4,174,191,91.1,35,72,48.6,0,0,1,11,1,0,0,1,3,6,4,0.61,0,0,0,0,0,0,0,0,15,9,8,7,0,63.6,4,7,6,1,7,28,0,3,0,0,3,100,1193,722,1,0,0,5,2,0,1,0,0,0,44,7,9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Georg Strauch,GER,DF,21,2001,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Jan Thielmann,GER,FW,20,2002,23,869,38,9.7,6,1.3,16,11,5,2,2,4,2,0,0,5,0,1.1,0.9,1.9,27,19,0.21,0.21,0.41,0.21,0.41,0.11,0.09,0.2,13,7,53.8,0.15,0.29,18.1,0,0.9,0.9,158,249,63.5,624,80,109,73.4,64,83,77.1,10,23,43.5,2.1,1.1,10,10,11,7,0,37,2,20,29,3,4,4,0,6,0.62,1,2,0,9,8,3,4,2,18.2,9,16,3,13,9,7,0,35,19,54.3,13,37.1,1616,654,38,12,0,14,19,9,37,1,0,0,39,13,24,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Steffen Tigges,GER,FW,24,1998,30,1596,53,17.7,17,1.23,25,24,1,6,1,7,6,0,0,1,0,5,1.9,6.9,20,31,0.34,0.06,0.39,0.34,0.39,0.28,0.11,0.39,35,11,31.4,0.17,0.55,12.3,0,1,1,200,348,57.5,748,112,177,63.3,65,101,64.4,11,21,52.4,1.3,-0.9,17,26,13,3,0,15,1,15,34,1.92,1,2,0,3,0.17,0,0,0,12,7,1,8,3,28.6,10,13,2,11,8,17,0,23,10,43.5,12,52.2,1262,526,32,21,0,11,11,10,15,0,0,0,42,67,90,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Jonas Urbig,GER,GK,18,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Köln,Bundesliga,Mark Uth,GER,"MF,FW",30,1991,3,46,15,0.5,0,1,2,7,-5,0,0,0,0,0,0,2,0,0.1,0,0.1,0,1,0,0,0,0,0,0.14,0,0.14,1,1,100,0,0,13.2,0,-0.1,-0.1,11,15,73.3,42,5,7,71.4,5,5,100,1,3,33.3,0,0,0,2,0,0,0,2,0,0,1,1.96,1,0,0,1,1.96,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,50,1,50,34,19,2,0,0,2,1,0,2,0,0,0,0,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Marius Adamonis,LTU,GK,25,1997,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Luis Alberto,ESP,MF,29,1992,35,2442,70,27.1,27,1.94,49,19,30,6,7,13,5,1,2,4,0,4.4,7,9.7,73,248,0.22,0.26,0.48,0.18,0.44,0.16,0.26,0.42,45,17,37.8,0.11,0.29,23.2,4,1.6,2.3,1640,1988,82.5,8690,905,986,91.8,560,646,86.7,116,238,48.7,6.3,0,66,210,56,1,14,147,10,30,115,4.24,0,0,1,15,0.55,0,0,0,49,29,18,20,11,31.9,49,35,6,29,9,4,0,41,19,46.3,20,48.8,5632,3214,33,31,0,15,13,2,147,0,0,0,162,8,13,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Djavan Anderson,NED,"DF,MF",27,1995,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Felipe Anderson,BRA,FW,29,1993,38,2958,78,32.9,35,1.95,48,24,24,9,2,11,9,0,0,3,0,6,4.8,10.9,83,114,0.27,0.06,0.33,0.27,0.33,0.18,0.15,0.33,41,23,56.1,0.22,0.39,15.1,0,3,3,1093,1410,77.5,3384,665,780,85.3,331,416,79.6,49,86,57,4.2,-2.8,47,61,47,6,4,50,6,41,99,3.01,10,3,0,15,0.46,4,1,0,80,50,31,41,8,35.2,57,58,6,52,31,27,0,105,54,51.4,42,40,5271,2369,85,44,0,40,33,7,50,1,0,0,142,14,21,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Marcos Antônio,BRA,MF,22,2000,16,594,37,6.6,6,1.75,7,6,1,1,1,2,1,0,0,2,0,1.2,0.3,1.5,1,25,0.15,0.15,0.3,0.15,0.3,0.18,0.04,0.23,3,1,33.3,0.33,1,18.3,0,-0.2,-0.2,380,420,90.5,1381,225,236,95.3,118,130,90.8,22,30,73.3,0.3,0.7,3,40,2,0,1,0,0,5,9,1.37,1,1,0,3,0.46,1,0,0,9,6,4,5,0,45,11,7,2,5,11,18,0,5,4,80,0,0,1197,339,6,4,0,9,15,0,0,0,0,0,42,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Toma Bašić,CRO,MF,25,1996,25,513,21,5.7,4,2,5,6,-1,1,0,1,1,0,0,2,0,1.8,0.4,2.2,14,22,0.18,0,0.18,0.18,0.18,0.32,0.07,0.39,11,5,45.5,0.09,0.2,19.6,0,-0.8,-0.8,214,293,73,612,101,123,82.1,94,111,84.7,6,28,21.4,0.4,-0.4,8,14,5,2,2,20,0,13,13,2.28,1,5,0,0,0,0,0,0,6,4,4,1,1,37.5,5,9,0,9,7,8,0,8,3,37.5,4,50,1064,477,13,6,0,12,17,1,20,0,0,0,32,14,6,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Marco Bertini,ITA,MF,19,2002,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Matteo Cancellieri,ITA,FW,20,2002,20,256,13,2.8,1,1.85,6,2,4,0,0,0,0,0,0,4,0,0.4,0.4,0.8,15,2,0,0,0,0,0,0.14,0.14,0.28,6,1,16.7,0,0,17.8,0,-0.4,-0.4,61,87,70.1,98,44,50,88,15,25,60,0,5,0,0.3,-0.4,3,1,1,1,0,7,0,4,8,2.82,1,2,0,0,0,0,0,0,10,4,5,3,2,55.6,4,4,0,4,1,2,0,9,3,33.3,4,44.4,630,346,13,3,0,14,10,5,7,1,0,0,14,4,3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Nicolò Casale,ITA,DF,24,1998,29,2437,84,27.1,27,1.86,38,24,14,1,1,2,1,0,0,6,0,0.6,0.3,0.9,11,70,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,8,2,25,0.13,0.5,10.9,0,0.4,0.4,1485,1616,91.9,9500,591,633,93.4,701,741,94.6,142,169,84,0.6,0.7,4,55,1,0,2,0,2,8,12,0.44,0,0,0,4,0.15,0,0,0,42,20,28,14,0,64.7,12,25,17,8,17,73,1,3,1,33.3,2,66.7,6813,3784,5,1,0,22,7,0,0,0,0,0,142,45,27,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Danilo Cataldi,ITA,MF,27,1994,29,1921,66,21.3,26,1.97,37,15,22,0,1,1,0,0,0,5,0,0.2,1.1,1.4,8,83,0,0.05,0.05,0,0.05,0.01,0.05,0.06,7,1,14.3,0,0,28.8,1,-0.2,-0.2,1147,1325,86.6,6173,658,708,92.9,354,410,86.3,94,142,66.2,1.5,-0.1,16,99,9,0,3,44,4,14,35,1.64,0,0,0,2,0.09,0,0,0,25,16,7,15,3,35,26,23,9,14,24,33,0,18,6,33.3,8,44.4,2871,1108,7,8,0,12,20,0,44,0,0,0,159,1,5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Mohamed Fares,ALG,"DF,FW",26,1996,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Romano Floriani,ITA,DF,19,2003,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Mario Gila,ESP,DF,21,2000,4,90,23,1,0,1.75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,56,61,91.8,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,3,3,0,0,0,,0,,247,99,1,1,0,1,1,0,0,0,0,0,6,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Elseid Hysaj,ALB,DF,28,1994,34,1998,59,22.2,22,2.09,38,17,21,1,1,2,1,0,0,3,0,0.2,1.1,1.3,36,103,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.06,4,2,50,0.25,0.5,20.8,0,0.8,0.8,1186,1399,84.8,7029,669,715,93.6,420,487,86.2,60,114,52.6,1.1,-0.1,13,101,15,6,2,16,1,27,38,1.71,2,2,0,2,0.09,0,0,0,39,23,24,11,4,56.1,18,31,7,24,20,42,0,21,6,28.6,10,47.6,3533,1836,19,13,0,19,14,2,16,0,1,0,132,24,24,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Ciro Immobile,ITA,FW,32,1990,31,2219,72,24.7,27,1.97,42,19,23,12,5,17,8,4,5,3,0,14.2,1.9,12.2,40,43,0.49,0.2,0.69,0.32,0.53,0.57,0.08,0.65,72,30,41.7,0.11,0.27,15,0,-2.2,-2.3,472,629,75,963,295,356,82.9,120,156,76.9,19,26,73.1,1.6,3.1,26,19,11,0,5,5,5,25,72,2.92,7,5,0,15,0.61,0,2,0,11,5,4,4,3,66.7,3,10,2,8,1,14,0,43,18,41.9,20,46.5,2914,1134,63,22,0,21,24,21,5,3,0,0,52,14,33,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Dimitrije Kamenović,SRB,DF,22,2000,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Manuel Lazzari,ITA,DF,28,1993,28,1879,67,20.9,22,1.75,31,16,15,0,0,0,0,0,0,8,0,0.3,0.7,1,98,64,0,0,0,0,0,0.02,0.03,0.05,6,2,33.3,0,0,17.7,0,-0.3,-0.3,1033,1183,87.3,5026,622,666,93.4,327,376,87,38,55,69.1,0.9,-0.7,10,49,13,7,0,36,2,25,29,1.39,1,2,1,4,0.19,0,0,0,33,21,13,14,6,58.3,15,20,6,14,18,36,1,41,18,43.9,18,43.9,5925,3933,25,3,0,15,39,0,36,0,0,1,90,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Federico Magro,ITA,GK,17,2005,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Adam Marušić,MNE,DF,29,1992,33,2760,84,30.7,31,1.91,47,25,22,0,2,2,0,0,0,8,1,0.7,1.1,1.8,38,116,0,0.07,0.07,0,0.07,0.02,0.03,0.06,16,7,43.8,0,0,24,0,-0.7,-0.7,1564,1829,85.5,9688,866,939,92.2,546,644,84.8,104,164,63.4,1.2,0.9,9,107,7,4,0,17,3,18,35,1.14,0,0,3,3,0.1,0,0,0,41,30,23,14,4,64.1,14,20,6,14,38,63,1,15,10,66.7,3,20,4702,2669,13,13,0,22,14,1,17,0,0,0,175,29,25,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Luís Maximiano,POR,GK,23,1999,1,5,5,0.1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,3,4,75,90,1,1,100,0,0,,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,3,66.7,,1,,,,,,,,,,19
Lazio,Serie A,Sergej Milinković-Savić,SRB,MF,27,1995,36,3022,84,33.6,34,1.89,54,27,27,9,8,17,9,0,0,10,0,6.8,7.1,13.9,47,166,0.27,0.24,0.51,0.27,0.51,0.2,0.21,0.41,64,19,29.7,0.14,0.47,17.3,8,2.2,2.2,1465,1930,75.9,6133,813,978,83.1,479,600,79.8,117,216,54.2,4.9,0.9,42,138,43,3,15,29,7,41,79,2.35,4,2,1,13,0.39,0,0,0,58,35,22,23,13,35.8,43,50,12,38,28,49,0,80,39,48.8,31,38.8,5856,2161,106,66,0,45,72,2,29,0,0,0,168,96,71,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Raúl Moro,ESP,FW,19,2002,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Patric,ESP,DF,29,1993,18,1413,79,15.7,16,2.28,30,7,23,0,0,0,0,0,0,1,0,0.1,0,0.2,0,27,0,0,0,0,0,0.01,0,0.01,2,1,50,0,0,21.9,0,-0.1,-0.1,947,1063,89.1,6374,317,342,92.7,426,448,95.1,173,235,73.6,0.2,0,2,30,2,0,0,0,2,1,6,0.38,0,0,0,0,0,0,0,0,17,11,12,3,2,68.8,5,17,12,5,11,53,1,3,2,66.7,1,33.3,3007,1314,4,0,0,3,4,0,0,0,0,0,96,8,22,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Pedro,ESP,FW,35,1987,36,1898,53,21.1,17,1.89,33,20,13,4,3,7,4,0,0,1,0,3.4,2.6,6.1,64,52,0.19,0.14,0.33,0.19,0.33,0.16,0.13,0.29,42,16,38.1,0.1,0.25,19.3,0,0.6,0.6,771,950,81.2,2051,473,524,90.3,216,280,77.1,37,69,53.6,2,0.4,23,36,23,3,2,34,5,18,53,2.52,6,2,2,7,0.33,0,1,0,35,24,14,10,11,36.7,19,18,2,16,6,4,1,68,32,47.1,27,39.7,4207,1952,48,28,0,26,30,5,34,1,0,0,89,1,5,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazio,Serie A,Ivan Provedel,ITA,GK,28,1994,38,3413,90,37.9,37,1.95,60,30,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1061,1323,80.2,20681,236,237,99.6,410,421,97.4,408,654,62.4,0.1,0,1,21,1,0,0,0,4,0,7,0.18,0,0,0,1,0.03,0,0,0,1,0,1,0,0,,0,0,0,0,0,15,1,1,1,100,0,0,4576,2732,1,0,0,0,5,0,0,0,0,0,78,3,1,75,30,128,99,77.3,21,56.8,2,1,0,1,0,0,5,1,31.4,0.25,2.4,158,373,42.4,1121,166,27.4,32.2,198,33.2,493,21,4.3,55,1.45,16.5
